Subj_idx,Block,Trial_in_block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
1,1,1,1,1.5,1.4217,1.3226,2,5.2847,0,0.99854
1,1,2,2,1.5,1.2055,2.2855,2,1.4792,1,1.1665
1,1,3,3,1.5,1.3408,1.3363,2,2.2452,0,0.47529
1,1,4,4,1.5,0.87049,1.6974,2,2.4624,0,1.1259
1,1,5,5,1.5,1.3661,1.6577,3,0.9865,1,2.8081
1,1,6,6,1.5,0.82046,2.4473,2,5.8529,1,1.172
1,1,7,7,1.5,1.0332,2.6052,2,0.73047,1,1.054
1,1,8,8,1.5,0.97284,1.7494,2,1.202,1,0.1939
1,1,9,9,1.5,4.3669,1.5249,1,2.1739,0,0.75909
1,1,10,10,1.5,0.87669,1.9145,3,1.063,0,1.6147
1,1,11,11,1.5,1.008,1.4769,2,0.96365,1,2.9656
1,1,12,12,1.5,0.66128,2.0798,2,1.9529,1,0.21889
1,1,13,13,1.5,0.66661,1.681,2,1.8892,0,0.13253
1,1,14,14,1.5,0.83129,1.745,3,2.5649,0,1.2533
1,1,15,15,1.5,0.7338,1.7693,2,0.74346,1,0.21605
1,1,16,16,1.5,1.1011,2.1807,1,4.0029,1,0.25328
1,1,17,17,1.5,0.57046,2.3849,1,1.5165,1,0.1655
1,1,18,18,1.5,0.31568,1.6565,2,0.78383,1,0.15751
1,1,19,19,1.5,0.56712,2.0943,3,1.3755,0,1.5996
1,1,20,20,1.5,1.5877,2.9833,2,2.3615,1,0.82578
1,1,21,21,1.5,1.3432,1.8393,3,2.4097,0,0.96072
1,1,22,22,1.5,0.31227,1.5073,2,0.94886,0,0.82871
1,1,23,23,1.5,1.229,1.9675,3,0.93997,0,1.95
1,1,24,24,1.5,0.93646,2.0218,2,0.71977,1,0.15983
1,1,25,25,1.5,0.62652,1.8787,2,0.86108,1,0.19145
1,1,26,26,1.5,0.60027,1.8567,3,0.98497,1,0.81886
1,1,27,27,1.5,0.61899,1.9343,3,0.75411,1,1.2354
1,1,28,28,1.5,0.91006,1.5653,2,1.7019,0,0.51754
1,1,29,29,1.5,0.80659,1.3498,3,1.0543,0,0.70887
1,1,30,30,1.5,0.93583,1.9213,3,0.79429,0,1.0542
1,1,31,31,1.5,1.7837,2.1084,2,1.2094,1,1.577
1,1,32,32,1.5,0.5617,2.5298,2,0.93827,1,1.0743
1,1,33,33,1.5,1.5771,2.389,3,0.84504,1,0.71348
1,1,34,34,1.5,0.25903,1.6662,3,0.65266,0,0.90908
1,1,35,35,1.5,0.87295,1.9875,3,0.9316,1,1.0655
1,1,36,36,1.5,1.522,2.0345,2,1.0526,1,1.1589
1,1,37,37,1.5,0.88166,1.1799,2,1.3514,0,0.27957
1,1,38,38,1.5,0.67312,2.9885,2,1.8285,1,0.25169
1,1,39,39,1.5,1.445,1.527,1,1.7243,0,0.25959
1,1,40,40,1.5,0.46098,1.7683,2,0.96751,0,0.16794
1,1,41,41,1.5,0.7412,2.077,2,2.0491,1,0.12767
1,1,42,42,1.5,0.56574,1.806,3,2.7465,1,0.71391
1,1,43,43,1.5,0.5358,1.8459,2,0.83665,0,0.98388
1,1,44,44,1.5,0.38819,1.2867,2,0.94608,0,0.85033
1,1,45,45,1.5,0.6205,2.0104,3,1.1007,0,0.26852
1,1,46,46,1.5,0.77188,1.8863,2,1.9436,1,1.2873
1,1,47,47,1.5,0.54811,2.0179,2,0.97781,1,1.0429
1,1,48,48,1.5,1.0896,1.8238,2,2.4852,0,1.5284
1,1,49,49,1.5,0.59191,1.7645,2,0.78781,0,0.81072
1,1,50,50,1.5,0.37778,1.6424,2,0.9882,0,0.7352
1,1,51,51,1.5,1.0466,2.0071,1,2.0715,1,0.96998
1,1,52,52,1.5,0.49539,2.857,2,1.7567,1,0.38436
1,1,53,53,1.5,0.59805,2.0784,2,1.0893,1,0.11068
1,1,54,54,1.5,0.58781,2.4849,2,0.7027,1,0.18366
1,1,55,55,1.5,0.54604,2.2814,2,1.7123,0,0.12816
1,1,56,56,1.5,0.81071,1.5039,1,1.4703,0,0.14488
1,1,57,57,1.5,0.58432,2.4692,2,1.0546,1,0.42093
1,1,58,58,1.5,0.79052,1.6129,3,1.0869,1,2.2209
1,1,59,59,1.5,0.7885,2.4609,2,1.8496,1,0.47688
1,1,60,60,1.5,0.76015,1.827,2,2.8765,1,0.62247
1,2,1,61,3,0.63759,3.7731,2,2.0049,0,1.5443
1,2,2,62,3,0.62545,3.8032,2,1.0628,1,3.2012
1,2,3,63,3,0.39308,3.5927,3,1.4192,0,1.9814
1,2,4,64,3,1.8956,2.2157,1,1.5626,0,0.14127
1,2,5,65,3,0.53871,3.1001,2,1.3995,0,2.8027
1,2,6,66,3,0.56689,2.6188,3,0.84029,0,2.4248
1,2,7,67,3,0.59841,4.5176,3,0.93823,1,1.7473
1,2,8,68,3,0.92665,2.6278,2,1.8622,0,0.36422
1,2,9,69,3,1.1147,4.0202,1,2.3753,1,0.87234
1,2,10,70,3,0.38732,3.3235,2,0.71789,1,0.2946
1,2,11,71,3,0.70593,3.0757,2,0.89505,0,1.5005
1,2,12,72,3,0.89893,3.655,1,1.2768,1,0.22643
1,2,13,73,3,0.79237,3.0282,3,0.8983,0,2.8904
1,2,14,74,3,0.34735,3.6534,2,0.91385,0,0.4898
1,2,15,75,3,0.83124,2.9422,1,1.5713,0,0.58302
1,2,16,76,3,0.66382,4.3206,1,1.7627,1,0.11435
1,2,17,77,3,0.3664,2.8322,2,0.84067,1,0.24977
1,2,18,78,3,1.481,2.7442,2,0.87298,1,0.12502
1,2,19,79,3,0.46086,4.0054,2,1.9516,1,0.27987
1,2,20,80,3,0.96542,3.8552,1,1.839,1,1.0206
1,2,21,81,3,1.0305,3.156,3,0.90424,0,2.3728
1,2,22,82,3,0.8209,3.4851,2,2.1629,1,0.063806
1,2,23,83,3,2.8022,3.6937,1,1.0836,1,0.30566
1,2,24,84,3,1.0341,4.1677,1,1.0755,1,1.2263
1,2,25,85,3,0.52233,3.613,2,2.6979,0,0.026522
1,2,26,86,3,0.45699,3.6266,2,0.89482,1,0.06758
1,2,27,87,3,1.0328,3.0927,2,1.0704,0,0.059451
1,2,28,88,3,0.4406,3.2528,3,2.2508,0,0.1023
1,2,29,89,3,2.241,5.3595,1,1.338,1,0.44649
1,2,30,90,3,2.2338,3.6201,2,1.0256,0,0.88864
1,2,31,91,3,2.3305,3.8409,2,2.8287,0,2.712
1,2,32,92,3,0.95092,3.6058,2,0.94135,1,0.17607
1,2,33,93,3,1.3381,3.5216,1,1.1287,1,0.17906
1,2,34,94,3,0.8565,4.6879,1,2.3485,1,0.11548
1,2,35,95,3,1.1833,3.5928,2,2.4199,0,0.028358
1,2,36,96,3,0.75318,5.022,1,2.1023,1,0.016795
1,2,37,97,3,1.397,4.3552,2,2.6002,1,0.080194
1,2,38,98,3,6.9231,3.3483,1,1.7127,1,0.077839
1,2,39,99,3,0.72572,4.3147,3,0.82389,1,4.2496
1,2,40,100,3,0.59947,3.5931,2,3.3584,0,0.094068
1,2,41,101,3,4.7488,4.3974,1,2.1851,1,0.053183
1,2,42,102,3,0.76607,3.0929,2,3.959,1,2.2928
1,2,43,103,3,0.8052,4.2612,1,1.4941,1,0.077224
1,2,44,104,3,1.294,6.0279,1,2.0765,1,0.049105
1,2,45,105,3,1.0307,4.5696,1,1.9761,1,0.81351
1,2,46,106,3,1.571,4.3834,2,2.1873,1,0.042627
1,2,47,107,3,1.2572,4.4736,1,2.6152,1,0.040051
1,2,48,108,3,0.49356,4.342,3,1.0539,1,1.2209
1,2,49,109,3,0.57394,5.5762,2,1.5011,1,0.017093
1,2,50,110,3,0.55326,4.2973,3,0.89641,0,0.7269
1,2,51,111,3,0.81884,4.0322,2,1.4503,1,0.64206
1,2,52,112,3,0.91125,3.8421,2,1.4797,1,0.043072
1,2,53,113,3,1.8327,5.1807,2,1.433,1,0.054007
1,2,54,114,3,2.4824,4.8652,2,2.422,1,2.7199
1,2,55,115,3,1.0381,2.9604,3,0.64657,1,1.1278
1,2,56,116,3,0.56732,4.3578,2,2.8661,0,6.3156
1,2,57,117,3,0.99705,3.5443,3,2.0335,0,0.014879
1,2,58,118,3,1.3973,4.418,1,3.364,1,0.07469
1,2,59,119,3,1.0368,2.9839,3,0.87553,1,1.5877
1,2,60,120,3,0.97274,3.7746,2,1.4422,1,0.037816
1,3,1,121,3,0.78528,4.6332,3,2.1744,1,0.77096
1,3,2,122,3,0.52243,3.6878,2,0.37726,0,0.13949
1,3,3,123,3,0.54857,3.0172,2,2.7999,1,0.054545
1,3,4,124,1.5,1.2486,2.2311,3,2.5878,1,0.41786
1,3,5,125,3,0.62254,4.5132,2,0.87003,1,0.058947
1,3,6,126,1.5,0.60358,1.7356,3,0.96717,1,1.119
1,3,7,127,3,0.36881,3.4348,3,0.96126,0,1.6798
1,3,8,128,3,0.51627,3.4316,2,1.2141,1,0.95111
1,3,9,129,3,1.0894,3.9617,3,1.7837,1,0.027206
1,3,10,130,3,0.45435,3.2116,1,1.7725,1,0.5703
1,3,11,131,3,0.68378,3.5313,2,1.6386,1,1.2712
1,3,12,132,1.5,1.0147,1.62,2,2.2071,0,0.84692
1,3,13,133,1.5,0.48974,2.0631,2,1.8486,0,0.014445
1,3,14,134,3,0.69715,3.8084,2,2.6548,1,0.03048
1,3,15,135,3,0.44729,4.0169,1,2.2002,1,0.014578
1,3,16,136,3,1.0754,3.6005,1,1.7617,1,0.088242
1,3,17,137,3,1.2698,4.7077,2,1.9138,1,0.0412
1,3,18,138,3,0.99258,3.5656,2,1.1508,1,0.030427
1,3,19,139,1.5,0.7537,2.122,3,1.0813,0,1.6909
1,3,20,140,1.5,0.64831,3.3684,2,0.97505,1,0.42422
1,3,21,141,1.5,0.71767,1.7187,2,2.4933,1,0.68584
1,3,22,142,3,3.0149,3.1145,1,1.6262,0,1.2633
1,3,23,143,1.5,0.53166,2.5547,2,6.1687,0,0.070731
1,3,24,144,3,0.66964,3.7348,1,1.8662,1,0.039205
1,3,25,145,3,0.62797,3.6687,2,0.69816,1,0.58038
1,3,26,146,1.5,0.46881,1.9589,3,2.8368,1,1.4148
1,3,27,147,1.5,1.3471,2.1687,2,2.4158,1,1.7932
1,3,28,148,3,1.4847,3.2171,3,2.6503,0,0.038041
1,3,29,149,3,0.1631,3.0789,1,2.0488,1,0.02718
1,3,30,150,3,2.709,3.3473,2,2.3489,1,0.10479
1,3,31,151,1.5,1.384,1.6425,2,1.8242,0,0.09793
1,3,32,152,3,0.58386,5.194,2,0.85429,1,0.10983
1,3,33,153,1.5,0.99402,1.9267,2,0.40129,1,0.096578
1,3,34,154,3,0.4071,3.3512,1,1.3619,1,0.054848
1,3,35,155,3,0.48723,2.9982,1,2.7884,1,0.06846
1,3,36,156,3,0.67031,4.1972,2,4.6601,1,0.016764
1,3,37,157,1.5,0.47433,2.3645,2,1.7235,1,0.93474
1,3,38,158,3,8.0189,3.5692,2,4.0766,0,0.042629
1,3,39,159,3,3.7187,4.4412,1,2.2651,1,0.091828
1,3,40,160,1.5,0.66493,2.8546,1,4.1796,1,1.4974
1,3,41,161,3,0.80797,4.0395,2,1.7273,1,3.1011
1,3,42,162,3,3.6955,5.6094,1,2.402,1,1.3403
1,3,43,163,1.5,1.2627,2.4913,3,2.2094,0,0.37401
1,3,44,164,3,0.55961,4.0798,2,2.909,1,1.7335
1,3,45,165,1.5,2.3141,3.0281,1,2.261,0,0.02432
1,3,46,166,3,0.731,3.2325,3,1.3865,0,1.1937
1,3,47,167,3,3.4233,6.9169,1,1.5417,1,1.8369
1,3,48,168,1.5,0.78407,0.094208,1,2.4525,0,1.6288
1,3,49,169,1.5,0.64904,2.7422,3,1.5589,1,0.90099
1,3,50,170,3,3.5417,4.6804,1,1.6212,1,0.019666
1,3,51,171,1.5,0.50062,2.3951,3,1.463,1,1.4041
1,3,52,172,1.5,0.78342,2.9564,3,1.9057,1,1.133
1,3,53,173,3,0.5062,5.6377,2,1.7368,1,0.045248
1,3,54,174,1.5,0.83249,1.9186,3,1.0542,0,1.3597
1,3,55,175,1.5,2.3869,1.9671,1,0.97799,1,1.5418
1,3,56,176,3,1.023,4.1619,1,2.6949,1,2.2368
1,3,57,177,1.5,0.88061,2.5575,3,1.0203,1,0.92165
1,3,58,178,3,0.69592,4.7437,1,1.7794,1,0.066781
1,3,59,179,1.5,1.0488,2.2085,3,0.79753,1,1.153
1,3,60,180,3,0.50346,3.1733,3,1.3184,0,1.0813
1,3,61,181,1.5,0.83011,1.7203,2,2.2696,1,0.015746
1,3,62,182,1.5,0.65006,1.857,3,0.99742,0,1.7778
1,3,63,183,3,0.3613,3.606,3,1.5275,1,1.5022
1,3,64,184,1.5,0.83818,1.6734,3,0.89795,0,1.6784
1,3,65,185,1.5,0.725,1.5903,3,0.63429,1,2.5703
1,3,66,186,1.5,0.48721,1.7483,3,1.7509,0,0.054436
1,3,67,187,1.5,0.84817,2.204,2,1.5181,0,2.3316
1,3,68,188,1.5,0.41645,2.294,2,3.5118,1,0.072763
1,3,69,189,1.5,0.58757,2.4736,2,1.208,0,1.4255
1,3,70,190,1.5,0.7499,2.456,2,1.6205,1,0.044048
1,3,71,191,1.5,0.8582,2.5392,1,2.1701,1,0.029145
1,3,72,192,1.5,0.43282,1.4948,3,1.7232,0,0.022001
1,3,73,193,1.5,3.5045,3.0562,1,0.20615,0,1.3763
1,3,74,194,3,0.48737,4.1119,2,1.7198,1,0.69406
1,3,75,195,3,1.3679,4.2557,2,2.3005,1,0.040395
1,3,76,196,1.5,0.68518,2.3955,2,5.4394,0,0.039009
1,3,77,197,1.5,0.56116,1.8438,3,2.6131,0,1.4761
1,3,78,198,3,0.95754,4.0874,2,1.5877,1,0.070485
1,3,79,199,3,1.0945,3.4664,3,1.9153,1,4.4255
1,3,80,200,1.5,0.71436,3.1206,2,1.1533,1,0.65788
1,3,81,201,3,3.0975,3.6398,1,2.5156,0,0.22836
1,3,82,202,1.5,0.84465,2.3421,3,2.523,0,0.018362
1,3,83,203,1.5,0.92712,2.7904,3,2.6076,1,0.43332
1,3,84,204,3,2.8213,4.6296,2,1.5824,1,0.026741
1,3,85,205,3,0.72869,3.7563,2,0.76616,1,0.61715
1,3,86,206,1.5,0.62967,2.5063,2,3.0443,1,1.7226
1,3,87,207,1.5,3.7011,1.5896,2,4.035,1,0.063775
1,3,88,208,1.5,0.40183,2.4849,2,1.0398,0,1.9607
1,3,89,209,3,1.0346,2.6818,2,7.3531,1,1.3179
1,3,90,210,1.5,0.71475,2.2534,3,1.3548,1,1.7103
2,1,1,1,1.5,0.80054,1.118,3,1.5065,0,1.349
2,1,2,2,1.5,1.5892,1.1849,3,1.8433,0,2.1886
2,1,3,3,1.5,1.2234,1.3609,3,1.2858,0,1.6318
2,1,4,4,1.5,0.74848,1.1055,2,3.1472,0,0.97527
2,1,5,5,1.5,2.6342,1.6064,3,1.759,0,2.1999
2,1,6,6,1.5,1.0983,1.9947,3,1.9385,1,1.12
2,1,7,7,1.5,0.61477,1.1535,2,1.096,0,1.2884
2,1,8,8,1.5,0.45729,1.1257,3,0.98999,0,1.7372
2,1,9,9,1.5,0.49243,1.0281,3,1.4748,0,0.73703
2,1,10,10,1.5,0.54545,1.4069,3,1.4356,0,1.2058
2,1,11,11,1.5,0.65005,1.8441,3,1.4015,1,0.86863
2,1,12,12,1.5,1.0939,1.7033,2,1.9561,0,1.8218
2,1,13,13,1.5,0.7764,1.64,3,3.1112,0,1.0731
2,1,14,14,1.5,0.77905,1.5061,1,1.0965,0,1.1767
2,1,15,15,1.5,0.768,1.3815,3,1.1772,1,1.1401
2,1,16,16,1.5,0.90587,1.2868,2,1.2197,0,2.6956
2,1,17,17,1.5,0.36744,0.9339,1,1.3562,0,1.8725
2,1,18,18,1.5,0.77196,1.6604,3,1.6017,0,1.6061
2,1,19,19,1.5,0.86676,1.5937,3,1.1637,1,0.8895
2,1,20,20,1.5,0.67194,1.8369,2,1.4934,0,1.1898
2,1,21,21,1.5,0.67516,1.6771,3,3.1508,0,2.2415
2,1,22,22,1.5,1.0446,1.8162,3,1.7278,0,0.73937
2,1,23,23,1.5,2.5125,1.5377,3,1.0711,0,1.0974
2,1,24,24,1.5,0.55489,1.3365,3,1.0321,1,0.84176
2,1,25,25,1.5,0.89883,1.4922,3,1.0992,0,1.0042
2,1,26,26,1.5,0.81229,2.3925,2,1.0224,1,1.2736
2,1,27,27,1.5,1.0201,1.6591,3,2.6868,1,0.56599
2,1,28,28,1.5,0.73236,1.7049,2,1.333,0,1.7926
2,1,29,29,1.5,1.0047,1.5099,2,1.326,1,1.1892
2,1,30,30,1.5,1.3001,2.1549,2,1.082,1,0.66647
2,1,31,31,1.5,1.4715,2.109,2,1.2989,0,1.3283
2,1,32,32,1.5,0.88025,1.3944,2,1.162,0,2.3044
2,1,33,33,1.5,0.72458,1.8142,3,0.98722,1,0.95971
2,1,34,34,1.5,0.30057,1.571,3,1.7082,0,0.94805
2,1,35,35,1.5,1.1965,1.3553,3,1.3094,0,1.6765
2,1,36,36,1.5,0.74576,1.7439,1,1.5974,0,4.4508
2,1,37,37,1.5,0.30965,1.3556,1,2.072,0,1.182
2,1,38,38,1.5,0.33894,1.4633,3,1.05,0,1.1799
2,1,39,39,1.5,1.0291,1.6305,3,1.0382,1,1.8101
2,1,40,40,1.5,0.68579,1.4716,3,1.2093,0,0.83775
2,1,41,41,1.5,0.94249,1.452,2,0.76921,1,1.5458
2,1,42,42,1.5,0.85404,1.4231,2,1.1232,0,1.824
2,1,43,43,1.5,1.4547,1.9838,3,1.0023,0,3.0709
2,1,44,44,1.5,0.85914,1.8646,2,1.4509,1,0.66674
2,1,45,45,1.5,0.73305,1.7564,2,1.0337,1,0.78063
2,1,46,46,1.5,0.41391,1.4163,3,1.1292,0,1.8006
2,1,47,47,1.5,0.77362,1.7255,3,3.2862,0,1.6649
2,1,48,48,1.5,0.29973,1.7946,3,5.0386,1,2.3532
2,1,49,49,1.5,0.32829,1.844,2,4.5388,0,2.8621
2,1,50,50,1.5,0.27322,1.9261,3,1.9491,1,2.3147
2,1,51,51,1.5,0.34723,1.5301,3,1.2004,1,0.80447
2,1,52,52,1.5,0.26728,1.77,2,1.3075,1,1.9488
2,1,53,53,1.5,0.49673,1.12,1,2.0593,1,1.4981
2,1,54,54,1.5,0.57449,2.0899,2,1.1456,0,1.2555
2,1,55,55,1.5,0.39584,1.795,2,2.227,0,1.3112
2,1,56,56,1.5,0.46262,1.5697,3,1.6932,0,1.3515
2,1,57,57,1.5,0.27873,1.7315,3,1.6019,0,2.0439
2,1,58,58,1.5,0.29707,1.6914,3,1.5503,1,0.72736
2,1,59,59,1.5,0.31268,1.8451,3,1.2977,1,0.98962
2,1,60,60,1.5,0.28949,1.8874,3,1.1828,1,1.8787
2,2,1,61,3,6.8959,3.1418,1,1.4074,0,1.024
2,2,2,62,3,0.40702,2.7765,3,1.2099,1,3.0267
2,2,3,63,3,0.28263,2.7694,2,1.3142,0,0.85231
2,2,4,64,3,0.49739,2.9797,3,1.1617,0,1.1045
2,2,5,65,3,0.33239,2.744,3,0.94802,0,0.903
2,2,6,66,3,0.36657,2.9819,3,0.9396,1,0.42516
2,2,7,67,3,0.38422,2.7208,2,1.5156,1,0.9906
2,2,8,68,3,0.71432,2.2327,3,1.0761,0,1.2144
2,2,9,69,3,0.275,2.8287,3,1.0246,0,0.47558
2,2,10,70,3,0.73438,2.3941,2,1.9622,0,0.64012
2,2,11,71,3,0.78149,2.7416,1,2.1715,0,0.91857
2,2,12,72,3,0.60648,3.2008,2,2.6239,0,2.2949
2,2,13,73,3,0.45722,2.9147,3,2.3642,1,1.178
2,2,14,74,3,0.53328,2.7941,2,2.2993,1,0.77492
2,2,15,75,3,0.57394,2.8388,2,0.93023,0,0.77865
2,2,16,76,3,0.35344,2.5731,2,0.90642,0,0.76228
2,2,17,77,3,2.3341,3.4319,3,1.0506,0,2.4931
2,2,18,78,3,1.781,2.5552,3,0.9559,0,0.84918
2,2,19,79,3,0.3343,3.6331,3,0.75255,1,0.74502
2,2,20,80,3,0.31423,2.8923,3,1.0466,1,1.3643
2,2,21,81,3,0.24139,2.9402,3,0.9312,1,1.9164
2,2,22,82,3,0.22872,2.8322,3,1.0746,0,1.3628
2,2,23,83,3,0.019326,2.9613,3,1.6107,0,0.92638
2,2,24,84,3,0.55543,3.4991,2,0.81387,1,0.52867
2,2,25,85,3,0.68266,2.1806,2,1.2371,0,4.2207
2,2,26,86,3,0.316,2.6319,2,1.3235,1,0.66121
2,2,27,87,3,0.67465,2.5266,3,1.7856,1,2.2051
2,2,28,88,3,0.29265,2.754,3,1.2914,0,1.2259
2,2,29,89,3,0.55611,2.5761,1,1.5967,0,1.3305
2,2,30,90,3,0.26914,3.0226,1,1.2808,0,0.77638
2,2,31,91,3,0.32969,3.1085,2,1.9447,0,0.88854
2,2,32,92,3,0.57114,2.1865,2,1.2297,0,1.1514
2,2,33,93,3,0.29979,2.9577,3,1.0823,0,0.85307
2,2,34,94,3,0.23658,3.0108,3,0.97312,1,2.7239
2,2,35,95,3,0.24253,2.3404,1,1.0589,0,0.81335
2,2,36,96,3,0.26442,3.0673,3,1.1883,0,0.84647
2,2,37,97,3,0.30951,2.8159,3,1.0752,1,0.63806
2,2,38,98,3,0.30895,3.0644,3,1.0524,1,0.53321
2,2,39,99,3,0.29606,2.9071,2,1.3949,0,0.67869
2,2,40,100,3,0.41132,2.7063,3,1.5316,0,0.68905
2,2,41,101,3,0.33594,2.9472,2,1.4133,0,1.901
2,2,42,102,3,0.31395,2.9048,3,1.1165,1,0.43035
2,2,43,103,3,0.28165,3.9432,1,1.2054,1,0.41123
2,2,44,104,3,0.28717,3.0743,2,0.75613,0,0.87504
2,2,45,105,3,0.45478,2.499,1,3.1506,0,1.7658
2,2,46,106,3,0.55948,2.4291,1,0.81298,1,0.83971
2,2,47,107,3,0.30726,3.8399,3,0.96537,1,1.2544
2,2,48,108,3,0.40335,3.3103,2,1.9589,1,0.58627
2,2,49,109,3,0.35122,3.4342,2,1.3235,1,0.41181
2,2,50,110,3,0.30881,3.2778,2,1.636,1,1.1681
2,2,51,111,3,0.53388,2.9324,2,1.0401,0,1.8127
2,2,52,112,3,0.72937,2.6189,2,1.3912,0,0.99921
2,2,53,113,3,0.28925,3.1128,1,1.7367,0,0.80675
2,2,54,114,3,0.36747,0.23388,1,1.7326,0,0.72765
2,2,55,115,3,0.27309,3.9516,3,1.6131,1,1.0769
2,2,56,116,3,0.34708,3.4925,2,1.0436,0,0.72793
2,2,57,117,3,0.60137,4.283,2,1.6745,1,0.79854
2,2,58,118,3,0.99371,1.9529,1,1.5061,0,1.1092
2,2,59,119,3,0.26483,2.2932,2,1.1114,0,0.55503
2,2,60,120,3,0.23435,3.258,2,0.98233,1,0.95311
2,3,1,121,1.5,0.92531,0.85079,1,1.6324,0,1.6275
2,3,2,122,1.5,0.63674,1.9355,3,1.0796,0,1.564
2,3,3,123,3,0.35659,3.4516,3,0.82462,1,1.213
2,3,4,124,3,0.41109,3.3179,2,1.0621,1,0.74221
2,3,5,125,3,0.37626,4.9663,1,1.2353,1,0.69361
2,3,6,126,3,0.36525,3.2675,2,2.8372,1,0.96569
2,3,7,127,3,0.33981,2.7007,3,1.664,0,1.3794
2,3,8,128,3,0.55977,3.241,2,0.89374,0,1.7792
2,3,9,129,3,0.45311,3.5731,2,1.8786,0,1.2508
2,3,10,130,1.5,0.8208,1.023,1,1.2859,0,0.71919
2,3,11,131,3,0.46899,3.5476,3,1.0114,0,2.1422
2,3,12,132,1.5,0.73599,1.5465,2,1.2252,0,2.0139
2,3,13,133,3,0.38159,2.7794,2,0.91363,0,1.1646
2,3,14,134,3,0.63351,3.6068,1,1.5298,0,0.9422
2,3,15,135,3,0.30707,3.8145,3,1.837,1,1.5815
2,3,16,136,3,0.25038,3.1328,3,0.91344,0,1.2417
2,3,17,137,3,0.31155,3.2325,3,0.46404,0,0.29229
2,3,18,138,3,0.413,3.233,2,0.098192,1,0.21971
2,3,19,139,3,0.40336,1.6616,1,1.0756,0,0.53902
2,3,20,140,1.5,1.0749,1.3378,2,1.272,0,0.4595
2,3,21,141,1.5,0.41049,1.7057,3,0.78319,1,0.19374
2,3,22,142,1.5,0.47084,1.7244,3,1.011,1,0.1781
2,3,23,143,3,0.57238,3.9002,2,1.039,1,0.24787
2,3,24,144,1.5,0.72094,1.386,2,0.85672,0,1.6375
2,3,25,145,1.5,0.60047,1.5066,3,1.8988,1,2.5018
2,3,26,146,1.5,0.54687,1.7454,3,1.1735,1,1.3487
2,3,27,147,1.5,0.26457,1.7298,3,1.1366,1,0.38341
2,3,28,148,3,0.28068,3.1435,2,1.4964,0,0.91742
2,3,29,149,3,0.26597,3.1186,3,1.2515,1,1.0934
2,3,30,150,3,0.26861,2.7592,1,1.2843,0,0.68023
2,3,31,151,1.5,0.3094,1.8274,2,0.76104,0,2.2669
2,3,32,152,3,0.33739,3.349,3,0.60103,1,0.1838
2,3,33,153,3,0.25665,2.9262,2,0.1846,1,0.2469
2,3,34,154,1.5,0.73207,1.1167,1,0.76781,0,0.60716
2,3,35,155,3,0.70488,4.2989,3,0.37338,1,0.9132
2,3,36,156,3,0.43333,3.1072,3,0.46867,1,0.53478
2,3,37,157,1.5,0.92799,0.82965,1,0.70163,0,0.39555
2,3,38,158,1.5,0.67682,2.0798,2,0.59803,0,0.30376
2,3,39,159,1.5,0.38605,2.0098,3,1.5745,1,0.71103
2,3,40,160,1.5,0.69577,1.5818,2,0.91397,1,0.16559
2,3,41,161,3,0.67148,4.0484,3,0.24883,1,0.31848
2,3,42,162,1.5,0.82951,0.93203,2,1.804,0,1.4318
2,3,43,163,1.5,0.25959,1.7291,3,0.89842,0,0.36722
2,3,44,164,1.5,0.21422,1.8174,3,1.8529,1,0.26888
2,3,45,165,3,0.27396,3.0652,3,1.7254,1,1.0263
2,3,46,166,3,0.25076,3.0471,3,0.77537,0,0.5634
2,3,47,167,3,0.2744,3.6269,2,0.13356,1,0.3828
2,3,48,168,1.5,2.2126,0.90186,1,0.85785,0,0.22606
2,3,49,169,3,0.24348,2.8059,2,0.46754,0,0.29529
2,3,50,170,1.5,0.73066,1.7189,2,1.2687,1,0.70637
2,3,51,171,1.5,0.72694,1.466,1,0.84042,0,0.92512
2,3,52,172,1.5,0.22982,1.6915,3,1.0495,1,2.4911
2,3,53,173,3,0.2368,2.8485,3,0.99043,1,0.21239
2,3,54,174,1.5,0.21882,1.6722,3,1.7348,0,0.35444
2,3,55,175,3,0.40998,3.692,1,0.50631,1,0.82525
2,3,56,176,1.5,0.4741,0.85282,1,0.60814,1,0.90229
2,3,57,177,3,0.28967,3.2633,3,0.77418,0,1.3632
2,3,58,178,1.5,0.53394,1.0325,2,1.067,1,0.45469
2,3,59,179,3,0.28897,2.6759,3,0.32169,1,0.19995
2,3,60,180,3,0.32451,2.9524,2,0.9895,1,1.3608
2,3,61,181,1.5,0.27149,1.6256,2,1.0121,0,1.2874
2,3,62,182,3,0.30812,3.2773,3,0.70979,1,0.22825
2,3,63,183,1.5,0.36811,1.9588,1,0.74869,1,0.61795
2,3,64,184,3,0.63107,2.9412,2,0.77079,1,0.38467
2,3,65,185,1.5,0.74422,1.3921,1,1.1386,1,0.34716
2,3,66,186,1.5,0.40862,1.0026,1,1.2202,1,0.33314
2,3,67,187,1.5,0.33516,1.6721,3,1.5331,1,0.2287
2,3,68,188,1.5,0.24151,1.8036,3,0.46944,1,0.18486
2,3,69,189,1.5,0.22449,1.7406,3,0.72319,1,0.16288
2,3,70,190,3,0.26884,3.0603,2,0.647,0,0.39048
2,3,71,191,1.5,0.60934,1.603,1,0.16859,1,0.22224
